correlation_method,metabolite_timepoint,hormone_sampling_time,metabolite_source,metabolite_ion_mode,metabolite,metabolite_formula,metabolite_mz,metabolite_rt,hormone,n,n_unique_samples,n_med_adj_ic,n_raw_ion_count_fallback,correlation,p_value,p_adj_bh,metabolite_min,metabolite_max,hormone_min,hormone_max
pearson,pv,SAC,CD,nega,3-Methyluric acid,C6H6N4O3,181.03682,14.71,Insulin,43,43,43,0,0.9475477895884383,6.380011291433576e-22,2.7608898352387706e-17,54379.461876612,9821681.75603501,112.79,285098.39
pearson,pv,SAC,CD,posi,Anserine,C10H16N4O3,241.1294,15.19,C-Peptide 2,43,43,43,0,0.9472764317715355,7.0735821148286505e-22,2.7608898352387706e-17,94920.8720626795,7858521.97090166,29.61,36727.54
pearson,pv,SAC,CD,posi,Anserine,C10H16N4O3,241.1294,15.19,Insulin,43,43,43,0,0.9446426752746784,1.8738198678461305e-21,3.9552244594336525e-17,94920.8720626795,7858521.97090166,112.79,285098.39
pearson,pv,SAC,CD,nega,3-Methyluric acid,C6H6N4O3,181.03682,14.71,C-Peptide 2,43,43,43,0,0.9444248362288241,2.026709261578567e-21,3.9552244594336525e-17,54379.461876612,9821681.75603501,29.61,36727.54
pearson,pv,SAC,CD,nega,PS(18:1(9Z)/18:0),C42H80NO10P,788.54593,3.271,C-Peptide 2,43,43,43,0,0.9340987288386186,6.041970868103717e-20,8.506669599309727e-16,1671.92221344807,922670.45222073,29.61,36727.54
pearson,pv,SAC,CD,nega,PS(18:1(9Z)/18:0),C42H80NO10P,788.54593,3.271,Insulin,43,43,43,0,0.9338362835468206,6.538394813847757e-20,8.506669599309727e-16,1671.92221344807,922670.45222073,112.79,285098.39
pearson,pv,SAC,CD,nega,"4-(2-Aminophenyl)-2,4-dioxobutanoic acid",C10H9NO4,206.04724,13.802,Insulin,43,43,43,0,0.9227766246269449,1.3978166220631453e-18,1.5588051593070466e-14,3085.4288600873,10226192.2621777,112.79,285098.39
pearson,pv,SAC,CD,nega,"4-(2-Aminophenyl)-2,4-dioxobutanoic acid",C10H9NO4,206.04724,13.802,C-Peptide 2,43,43,43,0,0.9207525906266176,2.3298062871505197e-18,2.2733667298442985e-14,3085.4288600873,10226192.2621777,29.61,36727.54
pearson,pv,SAC,CD,nega,"2,6-Pyridinedicarboxylic acid",C7H5NO4,166.01478,14.868,Insulin,43,43,43,0,0.9181327542468125,4.424900340528362e-18,3.8379618931369444e-14,59609.7156575184,7612812.9766861,112.79,285098.39
pearson,pv,SAC,CD,nega,"2,6-Pyridinedicarboxylic acid",C7H5NO4,166.01478,14.868,C-Peptide 2,43,43,43,0,0.9150894558032054,9.079984591383148e-18,7.088017571725513e-14,59609.7156575184,7612812.9766861,29.61,36727.54
pearson,pv,SAC,CD,posi,Narasin,C43H72O11,773.3403,3.564,C-Peptide 2,43,43,43,0,0.8897914949670805,1.4889740598208795e-15,1.0566572096157955e-11,5807.24729583787,479249.315667583,29.61,36727.54
pearson,pv,SAC,CD,posi,Narasin,C43H72O11,773.3403,3.564,Insulin,43,43,43,0,0.8881225971165032,1.993420389895957e-15,1.2967531873004851e-11,5807.24729583787,479249.315667583,112.79,285098.39
pearson,pv,SAC,CD,nega,7-beta-D-Glucopyranosyloxybutylidenephthalide,C18H22O8,365.12244,15.416,Insulin,43,43,43,0,0.8546511808186098,3.0638585119273123e-13,1.8397763319851526e-9,7885.4547895197,325323.569383582,112.79,285098.39
pearson,pv,SAC,CD,nega,7-beta-D-Glucopyranosyloxybutylidenephthalide,C18H22O8,365.12244,15.416,C-Peptide 2,43,43,43,0,0.8536036975990137,3.5129358843475793e-13,1.9587628643138626e-9,7885.4547895197,325323.569383582,29.61,36727.54
pearson,pv,SAC,CD,nega,"2,6-Pyridinedicarboxylic acid",C7H5NO4,166.01478,14.868,Glucagon,43,43,43,0,0.8454589575060839,9.826563780636303e-13,5.11387481229354e-9,59609.7156575184,7612812.9766861,44.03,3929.26
pearson,pv,SAC,CD,posi,Fluphenazine,C22H26F3N3OS,438.17899,13.994,C-Peptide 2,43,43,43,0,0.8430816475135918,1.3121541725811324e-12,6.401836188751773e-9,5555.79073752176,506075.045414408,29.61,36727.54
pearson,pv,SAC,CD,posi,Fluphenazine,C22H26F3N3OS,438.17899,13.994,Insulin,43,43,43,0,0.8375154491180348,2.5356417554263748e-12,1.1643368630123157e-8,5555.79073752176,506075.045414408,112.79,285098.39
pearson,pv,SAC,CD,nega,3-Methyluric acid,C6H6N4O3,181.03682,14.71,Glucagon,43,43,43,0,0.8368847023502762,2.727918754671151e-12,1.1830377434841076e-8,54379.461876612,9821681.75603501,44.03,3929.26
pearson,pv,SAC,CD,nega,L-Cystathionine,C7H14N2O4S,221.05797,14.638,Insulin,43,43,43,0,0.8261662825292665,9.027637882538742e-12,3.709028780982838e-8,1863.17022773771,5124781.42776297,112.79,285098.39
pearson,pv,SAC,CD,nega,L-Cystathionine,C7H14N2O4S,221.05797,14.638,C-Peptide 2,43,43,43,0,0.8211751919722415,1.5335213247320374e-11,5.985487082561615e-8,1863.17022773771,5124781.42776297,29.61,36727.54
pearson,pv,SAC,CD,posi,Anserine,C10H16N4O3,241.1294,15.19,Glucagon,43,43,43,0,0.8154074323898673,2.772873270174622e-11,1.030743015316054e-7,94920.8720626795,7858521.97090166,44.03,3929.26
pearson,tp4,GTT,CD,posi,Cer(d18:1/22:1(13Z)),C40H77NO3,620.5969,2.433,Resistin,35,35,0,35,0.8585797062175008,4.2288545978456886e-11,1.5005129437137734e-7,28338.7782760278,617854.289857031,4345.62,30708.92
pearson,pv,SAC,CD,posi,DL-DIHYDROZEATIN,C10H15N5O,222.13483,17.311,PP,13,13,13,0,0.9910626275930496,5.6403172597337276e-11,1.9143236779536272e-7,2731.20799785014,2994625.8275322,1.13,2736.72
pearson,pv,SAC,CD,posi,"PE(18:0/20:4(8Z,11Z,14Z,17Z))",C43H78NO8P,768.55384,3.048,Secretin,43,43,43,0,0.8071118154820479,6.275835252476013e-11,2.0412677144949273e-7,25411.3748386143,11194189.1856046,6.73,174.81
pearson,pv,SAC,CD,posi,(rac)-Lomedeucitinib,C18H17D3N6O4S,420.15092,14.082,C-Peptide 2,43,43,43,0,0.7982236658335284,1.4432124246927218e-10,4.50640193185453e-7,2858.58839538899,295935.646061294,29.61,36727.54
pearson,sys_sac,SAC,CD,posi,"(3E)-4,8-Dimethyl-1,3,7-nonatriene",C11H18,151.1479,2.553,PP,11,11,11,0,0.9955006991665488,1.5987001028715118e-10,4.799912593475229e-7,65664.7394013405,581978.691579129,1.13,2736.72
pearson,pv,SAC,CD,nega,MG(18:1(9Z)/0:0/0:0),C21H40O4,355.28526,2.341,Insulin,43,43,43,0,0.7960679235612191,1.755327543589062e-10,5.074976989172199e-7,22536.4160483817,2736512.5636508,112.79,285098.39
pearson,pv,SAC,CD,posi,DL-Citrulline,C6H13N3O3,176.10292,17.767,PP,13,13,13,0,0.9889287753127248,1.8237037800532349e-10,5.084355874232701e-7,5028.71346499148,982978.383903792,1.13,2736.72
pearson,pv,SAC,CD,nega,PS(18:1(9Z)/18:0),C42H80NO10P,788.54593,3.271,Glucagon,43,43,43,0,0.7947720816742335,1.9723518860561971e-10,5.309163204459271e-7,1671.92221344807,922670.45222073,44.03,3929.26
pearson,pv,SAC,CD,nega,7-beta-D-Glucopyranosyloxybutylidenephthalide,C18H22O8,365.12244,15.416,Glucagon,43,43,43,0,0.7938631173280579,2.139349426236308e-10,5.566729830361956e-7,7885.4547895197,325323.569383582,44.03,3929.26
pearson,pv,SAC,CD,posi,(rac)-Lomedeucitinib,C18H17D3N6O4S,420.15092,14.082,Insulin,43,43,43,0,0.792642031957254,2.384648660838731e-10,5.990520613382401e-7,2858.58839538899,295935.646061294,112.79,285098.39
pearson,pv,SAC,CD,nega,MG(18:1(9Z)/0:0/0:0),C21H40O4,355.28526,2.341,C-Peptide 2,43,43,43,0,0.7923103707540256,2.455697517719721e-10,5.990520613382401e-7,22536.4160483817,2736512.5636508,29.61,36727.54
pearson,pv,SAC,CD,nega,"4-(2-Aminophenyl)-2,4-dioxobutanoic acid",C10H9NO4,206.04724,13.802,Glucagon,43,43,43,0,0.7881636565502205,3.529216811396774e-10,8.34841584034106e-7,3085.4288600873,10226192.2621777,44.03,3929.26
pearson,pv,SAC,CD,nega,3-Methyluric acid,C6H6N4O3,181.03682,14.71,Amylin,43,43,43,0,0.786017574898858,4.244524939223827e-10,9.745179582520307e-7,54379.461876612,9821681.75603501,1.79,104.9
pearson,pv,SAC,CD,nega,L-beta-aspartyl-L-glutamic acid,C9H14N2O7,261.07397,14.138,Glucagon,43,43,43,0,0.7763555119740958,9.49980527440789e-10,2.1187822838023678e-6,16793.2254273158,1353680.53438802,44.03,3929.26
pearson,pv,SAC,CD,nega,Ascorbic acid,C6H8O6,175.02617,14.246,C-Peptide 2,43,43,43,0,0.7742101105067827,1.129976684171929e-9,2.4502288866619196e-6,326559.908078921,22362912.4251825,29.61,36727.54
pearson,pv,SAC,CD,nega,Ascorbic acid,C6H8O6,175.02617,14.246,Insulin,43,43,43,0,0.771757659996401,1.3747148009056914e-9,2.9003509942783805e-6,326559.908078921,22362912.4251825,112.79,285098.39
pearson,pv,SAC,CD,posi,(2R)-3-(Phosphonooxy)-2-[(9Z)-9-tetradecenoyloxy]propyl palmitate,C33H63O8P,619.43439,1.956,PP,13,13,13,0,0.9830101102144305,1.9011036254249044e-9,3.905367137050496e-6,1548.83524541964,43922.707511961,1.13,2736.72
pearson,pv,SAC,CD,nega,Ascorbic acid,C6H8O6,175.02617,14.246,Glucagon,43,43,43,0,0.7656789898794096,2.2121031378851454e-9,4.4277229525535955e-6,326559.908078921,22362912.4251825,44.03,3929.26
pearson,pv,SAC,CD,posi,Fluphenazine,C22H26F3N3OS,438.17899,13.994,Glucagon,43,43,43,0,0.7626619183716735,2.7865654808824945e-9,5.4381218642162325e-6,5555.79073752176,506075.045414408,44.03,3929.26
pearson,pv,SAC,CD,nega,Imidazoleacetic acid,C5H6N2O2,125.0357,14.38,Insulin,43,43,43,0,0.7595190991892581,3.53151100198688e-9,6.723824678953654e-6,379447.315965367,84153395.7337525,112.79,285098.39
pearson,pv,SAC,CD,nega,Imidazoleacetic acid,C5H6N2O2,125.0357,14.38,C-Peptide 2,43,43,43,0,0.7541431241640737,5.252983430249775e-9,9.763295060289474e-6,379447.315965367,84153395.7337525,29.61,36727.54
pearson,pv,SAC,CD,nega,4-Hydroxyphenylpyruvic acid,C9H8O4,179.03504,3.564,GIP,42,42,42,0,0.7575557934434751,6.336075626187024e-9,1.150248222166073e-5,1214677.22938117,16281943.3003598,49,4759.64
pearson,pv,SAC,CD,nega,Diaminopimelic acid,C7H14N2O4,189.08622,15.107,Amylin,43,43,43,0,0.7498703817628105,7.151055722180845e-9,1.2686947995110936e-5,1332.88118500776,51620.578191099,1.79,104.9
pearson,pv,SAC,CD,posi,Anserine,C10H16N4O3,241.1294,15.19,Amylin,43,43,43,0,0.7462630308251802,9.23449574096667e-9,1.6019182367363117e-5,94920.8720626795,7858521.97090166,1.79,104.9
pearson,pv,SAC,CD,nega,"PG(16:0/18:2(9Z,12Z))",C40H75O10P,745.50331,2.02,C-Peptide 2,43,43,43,0,0.745240934591446,9.920668641338527e-9,1.683537468435148e-5,29417.0245225643,1589236.7502827,29.61,36727.54
pearson,pv,SAC,CD,nega,Isocitric acid,C6H8O7,191.01972,16.784,PP,13,13,13,0,0.9763104528528193,1.1679828664027526e-8,1.916479186058358e-5,119563.907907963,3779256.93651549,1.13,2736.72
pearson,sys_sac,SAC,CD,posi,ENU,C3H7N3O2,101.03438,18.394,PP,11,11,11,0,0.9882688867181825,1.1806746321102335e-8,1.916479186058358e-5,198896.799189072,1416882.24178712,1.13,2736.72
pearson,sys_sac,SAC,CD,posi,Imetit,C6H10N4S,175.45622,14.756,GIP,37,37,37,0,0.7807109376938055,1.2029858332717525e-8,1.916479186058358e-5,4985.15458892847,4116736.18375237,49,4759.64
pearson,pv,SAC,CD,nega,"PG(16:0/18:2(9Z,12Z))",C40H75O10P,745.50331,2.02,Insulin,43,43,43,0,0.7419707877579353,1.244971479654447e-8,1.9436992728957088e-5,29417.0245225643,1589236.7502827,112.79,285098.39
pearson,pv,SAC,CD,posi,"PE(22:2(13Z,16Z)/20:4(8Z,11Z,14Z,17Z))",C47H82NO8P,820.58391,3.029,Secretin,43,43,43,0,0.7403745428806514,1.3892073247038022e-8,2.124516674794091e-5,30649.8051968736,19682978.5835635,6.73,174.81
pearson,pv,SAC,CD,nega,"2,6-Pyridinedicarboxylic acid",C7H5NO4,166.01478,14.868,Amylin,43,43,43,0,0.7401032615768636,1.415219531773369e-8,2.124516674794091e-5,59609.7156575184,7612812.9766861,1.79,104.9
pearson,pv,SAC,CD,posi,Propionylcarnitine,C10H19NO4,218.13857,10.884,Secretin,43,43,43,0,0.7385095900803815,1.577449319165908e-8,2.3233745047684737e-5,1463362.21160825,87707452.0497496,6.73,174.81
pearson,pv,SAC,CD,posi,PC(16:0/0:0),C24H50NO7P,496.33962,8.416,Insulin,43,43,43,0,0.7358532952186209,1.88697966905328e-8,2.7278038319562437e-5,21891.9132142778,14057160.1999613,112.79,285098.39
pearson,pv,SAC,CD,nega,Trichocarposide,C22H24O9,431.1376,2.729,GIP,42,42,42,0,0.7388276649168177,2.3179041203948846e-8,3.2898223899320995e-5,2242.40543039734,129156.012926979,49,4759.64
pearson,sys_sac,SAC,CD,posi,8-Hydroxyalanylclavam,C8H12N2O5,217.08178,17.279,C-Peptide 2,38,38,38,0,0.7637364416597965,2.4375105299946376e-8,3.397802624865025e-5,2992.18889811341,285012.890519911,29.61,2820.91
pearson,pv,SAC,CD,nega,L-beta-aspartyl-L-glutamic acid,C9H14N2O7,261.07397,14.138,Insulin,43,43,43,0,0.7312010094824043,2.5695095148635502e-8,3.51896582016278e-5,16793.2254273158,1353680.53438802,112.79,285098.39
pearson,pv,SAC,CD,nega,Imidazoleacetic acid,C5H6N2O2,125.0357,14.38,Glucagon,43,43,43,0,0.7307817161510677,2.6411906803295033e-8,3.554769429101408e-5,379447.315965367,84153395.7337525,44.03,3929.26
pearson,pv,SAC,CD,posi,PC(16:0/0:0),C24H50NO7P,496.33962,8.416,C-Peptide 2,43,43,43,0,0.7303975504937152,2.7085000787116782e-8,3.583575138040526e-5,21891.9132142778,14057160.1999613,29.61,36727.54
pearson,pv,SAC,CD,nega,"2-[(5-methyl-2-furyl)methylene][1,3]thiazolo[3,2-a]benzimidazol-3(2h)-one",C15H10N2O2S,281.04071,9.414,PP,13,13,13,0,0.9722658849391546,2.7578793927315132e-8,3.58809301925679e-5,7861.72597480141,103017.543091995,1.13,2736.72
pearson,pv,SAC,CD,nega,PS(18:1(9Z)/18:0),C42H80NO10P,788.54593,3.271,Amylin,43,43,43,0,0.7294978356922184,2.8724518816894168e-8,3.67589079981048e-5,1671.92221344807,922670.45222073,1.79,104.9
pearson,sys_sac,SAC,CD,nega,Solasodine,C27H43NO2,412.3184,3.815,GIP,37,37,37,0,0.766847683991088,3.1181028452259473e-8,3.850401832085265e-5,7646.37556525371,881545.726096583,49,4759.64
pearson,pv,SAC,CD,nega,"PG(16:0/18:3(6Z,9Z,12Z))",C40H73O10P,743.48791,2.135,C-Peptide 2,43,43,43,0,0.7280808600744436,3.149542700839982e-8,3.850401832085265e-5,4796.58823454648,60116.7672763199,29.61,36727.54
pearson,pv,SAC,CD,nega,L-beta-aspartyl-L-glutamic acid,C9H14N2O7,261.07397,14.138,C-Peptide 2,43,43,43,0,0.7280453591149789,3.156794820187248e-8,3.850401832085265e-5,16793.2254273158,1353680.53438802,29.61,36727.54
pearson,pv,SAC,CD,nega,"PG(16:0/18:3(6Z,9Z,12Z))",C40H73O10P,743.48791,2.135,Insulin,43,43,43,0,0.7270637102455497,3.363604223741026e-8,4.039533429441107e-5,4796.58823454648,60116.7672763199,112.79,285098.39
pearson,sys_sac,SAC,CD,posi,PE(16:0/20:0),C41H82NO8P,748.58495,3.838,Secretin,38,38,38,0,0.7585037422120754,3.449066966380215e-8,4.079410083781399e-5,4048.59087289083,1947849.4429156,6.73,174.81
pearson,pv,SAC,CD,nega,"4-(2-Aminophenyl)-2,4-dioxobutanoic acid",C10H9NO4,206.04724,13.802,Amylin,43,43,43,0,0.7240135575136892,4.0896717166083366e-8,4.7648948289832836e-5,3085.4288600873,10226192.2621777,1.79,104.9
pearson,sys_sac,SAC,CD,posi,Buprenorphine,C29H41NO4,468.3157,3.535,Amylin,38,38,38,0,0.7554688698901268,4.201655835313438e-8,4.8233773208270235e-5,11839.6493601021,128185.917286613,1.79,58.69
pearson,sys_sac,SAC,CD,posi,Glucuronamide,C6H11NO6,194.06592,19.722,Glucagon,38,38,38,0,0.7515449576422089,5.4006075343827007e-8,6.109887323898294e-5,8255.94888642196,1355395.0932678,44.03,1801.35
pearson,sys_sac,SAC,CD,posi,Emetamine,C29H36N2O4,477.27857,2.606,PP,11,11,11,0,0.9829061266878246,6.375776308831223e-8,7.057135891256724e-5,16636.0142335698,488533.090118436,1.13,2736.72
pearson,pv,SAC,CD,posi,phospho(1-aminoethyl)(2-carboxypropyl)phosphinic acid,C6H15NO7P2,276.03885,14.176,Secretin,43,43,43,0,0.7168230505317332,6.418701138572256e-8,7.057135891256724e-5,8687.55309621794,646927.855801077,6.73,174.81
pearson,sys_sac,SAC,CD,nega,Mangostanol,C24H26O7,425.16448,2.055,Glucagon,38,38,38,0,0.7483766852739556,6.592077564917744e-8,7.147093873230679e-5,19415.9379845661,696515.728995716,44.03,1801.35
pearson,pv,SAC,CD,nega,D-Glucuronic acid,C6H10O7,193.03664,14.196,Glucagon,43,43,43,0,0.71491553339112,7.217428284597053e-8,7.717902558249523e-5,151402.485179894,6557624.52720199,44.03,3929.26
pearson,sys_sac,SAC,CD,posi,"N,4-Dinitroso-N-methylaniline",C7H7N3O2,166.06095,8.667,PP,11,11,11,0,0.9823462140165208,7.364967224206296e-8,7.769244208864755e-5,9011.80816160719,725238.34553817,1.13,2736.72
pearson,tp4,GTT,CD,posi,N1-(2-METHOXY-4-METHYLBENZYL)-N2-(2-(PYRIDIN-2-YL)ETHYL)OXALAMIDE,C18H21N3O3,328.16253,7.925,PYY,34,34,0,34,0.7742101632542271,7.803504581579725e-8,8.122095661963686e-5,2746.50847352808,212744.035669105,1.63,170.9
pearson,sys_sac,SAC,CD,posi,Bluensidine,C8H16N4O6,265.11541,15.601,PP,11,11,11,0,0.9811590088537268,9.854259720991187e-8,1.0121621346579131e-4,6421.45847462805,3991537.67353127,1.13,2736.72
pearson,sys_sac,SAC,CD,posi,HO-dPEG6-OH,C12H26O7,283.17489,4.959,Glucagon,38,38,38,0,0.7401768429016543,1.0897545003129016e-7,1.1047846208237107e-4,49869.8430560528,5111176.89598073,44.03,1801.35
pearson,tp4,GTT,CD,posi,Enalaprilat,C18H24N2O5,349.17298,7.962,PYY,34,34,0,34,0.7678272714558533,1.1593754698642098e-7,1.160297024724871e-4,1896.87496703635,42258.2334207538,1.63,170.9
pearson,tp4,GTT,CD,posi,PC(16:0/16:1(9Z)),C40H78NO8P,732.55381,3.8,Resistin,35,35,0,35,0.7599801032419751,1.1881756847971513e-7,1.1740679785650029e-4,466541.023643118,33695654.5255866,4345.62,30708.92
pearson,pv,SAC,CD,nega,Chondroitin,C14H21NO11,378.10517,19.582,GIP,42,42,42,0,0.7122191260033889,1.225921532203949e-7,1.1962235830863083e-4,6135.73938445594,262577.184305992,49,4759.64
pearson,sys_sac,SAC,CD,posi,Gly-Leu,C8H16N2O3,189.12337,17.517,Glucagon,38,38,38,0,0.7374331478146487,1.2840493056286822e-7,1.2374747764936568e-4,1019.21442729139,508162.762373586,44.03,1801.35
pearson,sys_sac,SAC,CD,nega,3-O-Methylglycyrol,C22H20O6,379.11514,3.023,Glucagon,38,38,38,0,0.7371381696036851,1.3067430062944387e-7,1.2439874702116643e-4,2402.135086292,35998.183180745,44.03,1801.35
pearson,sys_sac,SAC,CD,posi,3-Hydroxyhexadecanoylcarnitine,C23H45NO5,398.32639,2.998,Leptin,38,38,38,0,0.7363017729250351,1.373122515209578e-7,1.285595717321711e-4,48516.6144771324,4528157.15342828,608.22,9954.55
pearson,pv,SAC,CD,posi,Oxidized glutathione,C20H32N6O12S2,613.15884,15.078,GLP-1,43,43,43,0,0.7040485494756265,1.383388079411541e-7,1.285595717321711e-4,5103.49998654397,3420573.72224554,28.62,692.09
pearson,pv,SAC,CD,posi,Narasin,C43H72O11,773.3403,3.564,Glucagon,43,43,43,0,0.7036176551454626,1.418694495668428e-7,1.3028956437749275e-4,5807.24729583787,479249.315667583,44.03,3929.26
pearson,pv,SAC,CD,nega,7-beta-D-Glucopyranosyloxybutylidenephthalide,C18H22O8,365.12244,15.416,Amylin,43,43,43,0,0.7028553800439528,1.4832138584274443e-7,1.3463097699600366e-4,7885.4547895197,325323.569383582,1.79,104.9
pearson,sys_sac,SAC,CD,posi,Palmitoyl Serinol,C19H39NO3,371.3266,3.872,GIP,37,37,37,0,0.7408874681331319,1.5754335202131614e-7,1.4135803615503427e-4,10782.6220423603,5949074.07325393,49,4759.64
pearson,sys_sac,SAC,CD,posi,LysoPC(15:0/0:0),C23H48NO7P,482.32385,3.98,Secretin,38,38,38,0,0.7330769015761859,1.6593391561472028e-7,1.4719469682632154e-4,6559529.95916775,66544213.6447895,6.73,174.81
pearson,tp4,GTT,CD,posi,Citrulline,C6H13N3O3,176.10295,14.762,PYY,34,34,0,34,0.7613832491878872,1.707685180474592e-7,1.4978125905416585e-4,42398.0162604293,15812827.5703797,1.63,170.9
pearson,pv,SAC,CD,nega,MG(18:1(9Z)/0:0/0:0),C21H40O4,355.28526,2.341,Glucagon,43,43,43,0,0.69942950121488,1.8083150289111808e-7,1.568452086520718e-4,22536.4160483817,2736512.5636508,44.03,3929.26
pearson,pv,SAC,CD,nega,DL-O-Phosphoserine,C3H8NO6P,184.00176,15.11,Insulin,43,43,43,0,0.6983551160650652,1.923185635292361e-7,1.6497551325515635e-4,2576.55405455765,45730.5813590638,112.79,285098.39
pearson,tp4,GTT,CD,posi,Formiminoglutamic Acid,C6H10N2O4,216.09935,15.988,GLP-1,35,35,0,35,0.7510802931959629,2.0141888784595647e-7,1.7090392633729406e-4,27385.3079755851,1069365.04870628,24.2,446.95
pearson,pv,SAC,CD,nega,DL-O-Phosphoserine,C3H8NO6P,184.00176,15.11,C-Peptide 2,43,43,43,0,0.6968697936839562,2.0931884091344438e-7,1.7569728343425048e-4,2576.55405455765,45730.5813590638,29.61,36727.54
pearson,pv,SAC,CD,nega,L-Cystathionine,C7H14N2O4S,221.05797,14.638,Glucagon,43,43,43,0,0.6946596022699828,2.372157188532265e-7,1.9699503665021882e-4,1863.17022773771,5124781.42776297,44.03,3929.26
pearson,tp4,GTT,CD,posi,"(6Z,9Z,12Z,15Z,23R,29S)-26,29,30-Trihydroxy-26-oxido-20-oxo-21,25,27-trioxa-26λ~5~-phosphatriaconta-6,9,12,15-tetraen-23-yl (4Z,7Z,10Z,13Z,16Z,19Z)-4,7,10,13,16,19-docosahexaenoate",C48H75O10P,843.52128,15.629,Amylin,35,35,0,35,0.7462383342771433,2.6598556818794055e-7,2.176229055259117e-4,2910.53874508354,2153725.85378052,1.81,53.85
pearson,sys_sac,SAC,CD,nega,"PG(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C44H75O10P,793.50302,2,Leptin,38,38,38,0,0.724725680397946,2.676308438226989e-7,2.176229055259117e-4,8061.70490244596,99998.4117276712,608.22,9954.55
pearson,tp4,GTT,CD,posi,Formiminoglutamic Acid,C6H10N2O4,216.09935,15.988,PYY,34,34,0,34,0.7532745211762496,2.7338190876328036e-7,2.2000761403999166e-4,27385.3079755851,1069365.04870628,1.63,170.9
pearson,sys_sac,SAC,CD,posi,Propionylcarnitine,C10H19NO4,218.13857,10.884,Secretin,38,38,38,0,0.723000912054853,2.947700051232869e-7,2.347993483666737e-4,3662731.16472225,118294599.574416,6.73,174.81
pearson,pv,SAC,CD,posi,2-Amino-6-purinethiol,C5H5N5S,168.03256,5.035,PYY,43,43,43,0,0.6905201664481166,2.989686151698151e-7,2.3573826300390006e-4,110096.93353598,1341036.33598598,29.88,445.18
pearson,tp4,GTT,CD,posi,3-hydroxyoctanoylcarnitine,C15H29NO5,624.44625,2.485,Resistin,35,35,0,35,0.7439554618299371,3.025987663580069e-7,2.3621464899438734e-4,42263.4738017347,4718843.67997104,4345.62,30708.92
pearson,pv,SAC,CD,posi,Oxidized glutathione,C20H32N6O12S2,613.15884,15.078,PP,13,13,13,0,0.9566425432137422,3.124277832057953e-7,2.4147264962980983e-4,8021.2665001154,3420573.72224554,1.13,2736.72
pearson,pv,SAC,CD,posi,METHYLPHENANTHRENE,C15H12,193.10124,2.46,PP,13,13,13,0,0.9559863496679617,3.389046388238596e-7,2.593683717241973e-4,31293.1799626161,828732.473812403,1.13,2736.72
pearson,sys_sac,SAC,CD,posi,PC(16:0/15:0),C39H78NO8P,720.55418,3.759,Secretin,38,38,38,0,0.718574946518683,3.7646066100546367e-7,2.853133215476554e-4,9406.90177003612,2981415.46121853,6.73,174.81
pearson,pv,SAC,CD,nega,D-Glucuronic acid,C6H10O7,193.03664,14.196,Insulin,43,43,43,0,0.6854183573172999,3.955713582248369e-7,2.969143400552617e-4,151402.485179894,6557624.52720199,112.79,285098.39
pearson,tp4,GTT,CD,posi,7-Methylguanine,C6H7N5O,166.07241,8.149,Amylin,35,35,0,35,0.7385870717296376,4.0767531087105537e-7,3.027084564053253e-4,20437.7659695322,11169318.938625,1.81,53.85
pearson,pv,SAC,CD,nega,Ascorbic acid,C6H8O6,175.02617,14.246,Amylin,43,43,43,0,0.684711087950013,4.110463013881848e-7,3.027084564053253e-4,326559.908078921,22362912.4251825,1.79,104.9
pearson,sys_sac,SAC,CD,posi,Trimethylamine N-oxide,C3H9NO,76.07573,17.631,Glucagon,38,38,38,0,0.7159402174767282,4.345304286129185e-7,3.170122833493612e-4,9374.53239175432,1181210.59799546,44.03,1801.35
pearson,pv,SAC,CD,posi,Narasin,C43H72O11,773.3403,3.564,Amylin,43,43,43,0,0.6827334689645015,4.573484933606038e-7,3.3056979711773565e-4,5807.24729583787,479249.315667583,1.79,104.9
pearson,sys_sac,SAC,CD,posi,AMICYCLINE,C21H23N3O7,430.1613,17.968,PP,11,11,11,0,0.973015092490548,4.904485703582698e-7,3.5124216788355285e-4,44374.7354681885,765269.84994525,1.13,2736.72
pearson,sys_sac,SAC,CD,posi,C14-Carnitine,C21H41NO4,372.31045,2.545,Glucagon,38,38,38,0,0.7132772779619112,5.015223771784129e-7,3.559076346118297e-4,22729.2159522178,799484.297180904,44.03,1801.35
pearson,sys_sac,SAC,CD,nega,"PS(18:0/18:2(9Z,12Z))",C42H78NO10P,786.53076,3.759,Secretin,38,38,38,0,0.7125325616615413,5.218924226006526e-7,3.670267233608301e-4,27112.4808633357,715019.272983217,6.73,174.81
pearson,pv,SAC,CD,nega,D-Glucuronic acid,C6H10O7,193.03664,14.196,C-Peptide 2,43,43,43,0,0.6780596632984655,5.866768789549321e-7,4.0890330825874927e-4,151402.485179894,6557624.52720199,29.61,36727.54
pearson,tp4,GTT,CD,posi,SM(d16:1/24:1(15Z)),C45H89N2O6P,785.65103,3.835,C-Peptide 2,34,34,0,34,0.7384784231792852,6.171170221355966e-7,4.2631317683140656e-4,13836.6354260041,8592232.61456568,102.01,1743.56
